! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0                            NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
9.440216                 Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
-3.024184                alpha0      ! 0-lift angle of attack, depends on airfoil.
13.636364                alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-13.636364               alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000                 eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
7.378136                 C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
Default                  T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
Default                  T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
Default                  T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
Default                  T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
Default                  b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
Default                  b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
Default                  b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
Default                  A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
Default                  A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
Default                  A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0.000000                 S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
1.781012                 Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-1.066118                Cn2         ! As Cn1 for negative AOAs.
Default                  St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
0.005227                 Cd0         ! 2D drag coefficient value at 0-lift.
-0.087321                Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0.000000                 k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
0.000000                 k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
Default                  x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
Default                  UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
Default                  filtCutOff  ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
200                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-1.80000000000000e+02  0.00000000000000e+00  1.00000000000000e-02  0.00000000000000e+00
-1.77000000000000e+02  1.44477533336532e-01  1.00000000000000e-02  1.17380864670605e-01
-1.74000000000000e+02  2.93564881192086e-01  1.00000000000000e-02  2.38444165386976e-01
-1.71000000000000e+02  4.42656719412621e-01  1.00000000000000e-02  3.59507466103345e-01
-1.68000000000000e+02  5.91174713237023e-01  2.21857001954461e-02  3.86244376830979e-01
-1.65000000000000e+02  7.39403929495304e-01  4.04972987009195e-02  3.65575575850363e-01
-1.62000000000000e+02  8.87633242761936e-01  5.88088950453786e-02  3.44906774869748e-01
-1.59000000000000e+02  9.96578434838999e-01  9.25716189705440e-02  3.29814280615451e-01
-1.56000000000000e+02  1.03016388882667e+00  1.55929445744893e-01  3.25432814654387e-01
-1.53000000000000e+02  1.06374935016327e+00  2.19287103010902e-01  3.21051348693322e-01
-1.50000000000000e+02  1.09732411569068e+00  2.82646404861806e-01  3.16668445556525e-01
-1.47000000000000e+02  1.04209841310076e+00  3.60694584308549e-01  2.99995205529458e-01
-1.44000000000000e+02  9.86872734817050e-01  4.38742388519181e-01  2.83321965502392e-01
-1.41000000000000e+02  9.31647094257629e-01  5.16789758036286e-01  2.66648725475325e-01
-1.38000000000000e+02  8.81487870132091e-01  5.98849838876407e-01  2.60174877686866e-01
-1.35000000000000e+02  8.33967995591744e-01  6.83002157641595e-01  2.58789912166620e-01
-1.32000000000000e+02  7.86448139442963e-01  7.67153912690365e-01  2.57383974493492e-01
-1.29000000000000e+02  7.37859383029382e-01  8.49757010222278e-01  2.57907082073556e-01
-1.26000000000000e+02  6.87146143983065e-01  9.29283754711188e-01  2.62287005157551e-01
-1.23000000000000e+02  6.36432954354615e-01  1.00881003547638e+00  2.66663869921503e-01
-1.20000000000000e+02  5.85719854307113e-01  1.08833569582905e+00  2.71037910853391e-01
-1.17000000000000e+02  5.28940803311717e-01  1.15508539148532e+00  2.76415025252104e-01
-1.14000000000000e+02  4.72114688069210e-01  1.22173025775472e+00  2.81799879299580e-01
-1.11000000000000e+02  4.15288670899626e-01  1.28837476317964e+00  2.87183877716236e-01
-1.08000000000000e+02  3.56331893159741e-01  1.34085332666451e+00  2.91039074620303e-01
-1.05000000000000e+02  2.96322655389961e-01  1.38633777233178e+00  2.94139453728858e-01
-1.02000000000000e+02  2.36313914973937e-01  1.43182169146163e+00  2.97239511505923e-01
-9.90000000000000e+01  1.76647993411631e-01  1.46894348869148e+00  2.98888864122671e-01
-9.60000000000000e+01  1.17686032835171e-01  1.48882239316355e+00  2.97548149988863e-01
-9.30000000000000e+01  5.87249517180431e-02  1.50870126305857e+00  2.96207145997058e-01
-9.00000000000000e+01 -2.28126917053655e-04  1.52842296924623e+00  2.94832265282500e-01
-8.70000000000000e+01 -5.88490357454664e-02  1.50865760408947e+00  2.85383463345932e-01
-8.40000000000000e+01 -1.17463157623887e-01  1.48890058848529e+00  2.75934292582872e-01
-8.10000000000000e+01 -1.76077957435830e-01  1.46914327559885e+00  2.66484716580634e-01
-7.80000000000000e+01 -2.35849251373893e-01  1.43218768794431e+00  2.54667771282590e-01
-7.50000000000000e+01 -2.96213320286499e-01  1.38642388581304e+00  2.41638729165933e-01
-7.20000000000000e+01 -3.56577786031042e-01  1.34065957244708e+00  2.28609527056809e-01
-6.90000000000000e+01 -4.15630949855991e-01  1.28795781836461e+00  2.15149581671275e-01
-6.60000000000000e+01 -4.72122382080515e-01  1.22172087980910e+00  2.00848880959874e-01
-6.30000000000000e+01 -5.28613972283701e-01  1.15548304255308e+00  1.86547976105273e-01
-6.00000000000000e+01 -5.85105638278774e-01  1.08924460478566e+00  1.72246814954474e-01
-5.70000000000000e+01 -6.36050293135376e-01  1.00943181013167e+00  1.58589680932007e-01
-5.40000000000000e+01 -6.86973496120093e-01  9.29564208337365e-01  1.44935091288933e-01
-5.10000000000000e+01 -7.37896711533870e-01  8.49696411171069e-01  1.31280365397247e-01
-4.80000000000000e+01 -7.86436205442817e-01  7.67175793131453e-01  1.19025067985624e-01
-4.50000000000000e+01 -8.33787498845779e-01  6.83333116966039e-01  1.07465055825584e-01
-4.20000000000000e+01 -8.81138792777702e-01  5.99490433329380e-01  9.58886478269782e-02
-3.90000000000000e+01 -9.31164341686171e-01  5.17496015246850e-01  8.48578392657383e-02
-3.60000000000000e+01 -9.86553599650445e-01  4.39208925651925e-01  7.47454270100827e-02
-3.30000000000000e+01 -1.04194285762883e+00  3.60921834988224e-01  6.46369253901870e-02
-3.00000000000000e+01 -1.09733295548142e+00  2.82635238161674e-01  5.45288847957736e-02
-2.93939393939394e+01 -1.11581167205753e+00  2.70834793273876e-01  5.07491704575913e-02
-2.87878787878788e+01 -1.13452634604811e+00  2.59021894970749e-01  4.69694618082682e-02
-2.81818181818182e+01 -1.15358514246676e+00  2.47190051854293e-01  4.31897586562537e-02
